year;distance;frequency
1866;12.6;2
1866;12.9;2
1700;8.2;2
1867;29.1;2
1867;29.8;2
1709;15.6;2
1862;50.2;2
1862;50.6;2
1935;53.7;2
1935;53.8;2
1935;53.6;2
1935;53.1;2
1935;53.9;2
1663;9.6;2
1663;9.7;2
1712;14.1;2
1866;47.7;2
1866;47.9;2
1898;5;2
1796;20;2
1796;20.4;2
1796;20.2;2
1815;31.3;2
1815;31.7;2
1686;7;2
1686;7.1;2
1902;76;2
1902;76.3;2
1833;55;2
1833;55.5;2
1896;52.6;2
1896;52;2
1718;2.8;2
1843;45.1;2
1843;45.5;2
1787;49.8;2
1940;14.7;2
1861;14.5;2
1773;16.3;2
1861;14.4;2
1773;16.4;2
1773;16.5;2
1861;14.7;2
1861;14.6;2
1861;14.2;2
1804;49;2
1830;3.4;2
1830;3.7;2
1830;3.3;2
1884;13.8;2
1884;13.2;2
1884;13.9;2
1702;41.2;2
1891;47.5;2
1890;10.8;2
1890;10.7;2
1932;14.4;2
1932;14.8;2
1932;14.7;2
1929;24.9;2
1929;24.6;2
1929;24.5;2
1929;24.4;2
1929;24.2;2
1878;42;2
1878;42.1;2
1878;42.8;2
1818;19.6;2
1818;19.3;2
1818;19.5;2
1818;19.1;2
1819;34;2
1854;24;2
1854;24.2;2
1733;4.5;2
1733;4.8;2
1881;36.2;2
1881;36.6;2
1881;36.3;2
1881;36.5;2
1881;36.8;2
1930;60.3;2
1930;60.4;2
1889;17;2
1889;17.6;2
1741;2.6;2
1715;8.9;2
1800;7.9;2
1924;60.6;2
1924;60.8;2
1767;8.1;2
1767;8.9;2
1805;9.3;2
1805;9.5;2
1920;62.6;2
1755;13.5;2
1755;13.4;2
1904;78.1;2
1904;78;2
1904;78.6;2
1904;78.4;2
1870;18.9;2
1870;18;2
1870;18.5;2
1870;18.2;2
1834;13.2;2
1834;13.5;2
1834;13.4;2
1904;54.4;2
1904;54.8;2
1676;27.3;2
1860;2.2;2
1792;25.3;2
1792;25.1;2
1691;24.8;2
1664;71.9;2
1869;48;2
1869;48.7;2
1627;3.6;2
1846;12.2;2
1893;77;2
1918;70.7;2
1746;9;2
1746;9.3;2
1840;32.9;2
1840;32.8;2
1789;25.3;2
1709;11.1;2
1709;11.4;2
1811;66.2;2
1836;56.6;2
1836;56.4;2
1928;26.9;2
1695;6.1;2
1781;23.9;2
1818;56.4;2
1832;61.1;2
1678;2.6;2
1678;2;2
1931;94;2
1931;94.3;2
1876;29.3;2
1876;29.1;2
1876;29.8;2
1907;31.7;2
1907;31.4;2
1907;31;2
1820;12.2;2
1820;12.9;2
1771;21.6;2
1771;21.1;2
1872;80.7;2
1859;50.7;2
1859;50.6;2
1859;50;2
1859;50.4;2
1813;33.7;2
1813;33.9;2
1876;21.2;2
1876;21.6;2
1876;21.5;2
1876;21.8;2
1835;25.4;2
1835;25.5;2
1903;27.3;2
1903;27.8;2
1899;34.1;2
1899;34.5;2
1900;50.1;2
1910;60.4;2
1914;22.5;2
1914;22.2;2
1914;22.9;2
1836;26.6;2
1836;26;2
1888;92.7;2
1888;92.8;2
1743;19.2;2
1757;22.9;2
1728;59.4;2
1886;58.4;2
1812;49.8;2
1812;49.2;2
1757;2.1;2
1757;2.4;2
1930;79.5;2
1865;33;2
1865;33.8;2
1865;33.5;2
1718;20;2
1894;51.5;2
1894;51.2;2
1894;51.1;2
1822;16.4;2
1822;16.2;2
1822;16;2
1666;49;2
1842;76.7;2
1842;76.5;2
1929;9;2
1848;49.9;2
1851;21.4;2
1851;21.9;2
1851;21.1;2
1851;21.3;2
1851;21.2;2
1766;12.3;2
1766;12.5;2
1722;18.9;2
1658;12.3;2
1894;66.4;2
1894;66.7;2
1908;105.4;2
1916;38.6;2
1700;10.3;2
1700;10.5;2
1857;18.8;2
1857;18;2
1857;18.1;2
1857;18.2;2
1896;46.6;2
1896;46.7;2
1857;52.4;2
1857;52.6;2
1825;10.7;2
1920;41.3;2
1920;41.2;2
1789;14.5;2
1841;34.9;2
1789;14.1;2
1789;14.4;2
1841;34.4;2
1789;14.9;2
1789;14.2;2
1764;32.8;2
1890;50.4;2
1890;50.1;2
1890;50.2;2
1931;35.9;2
1931;35.7;2
1795;19.5;2
1795;19.7;2
1795;19.3;2
1795;19.1;2
1826;43.2;2
1874;97.3;2
1661;9.4;2
1790;15.7;2
1790;15.8;2
1852;22.4;2
1852;22.6;2
1899;15.1;2
1852;22.2;2
1902;46.4;2
1902;46.8;2
1902;46.3;2
1902;46.5;2
1864;12.2;2
1892;40.5;2
1892;40;2
1892;40.3;2
1750;24.3;2
1750;24.4;2
1764;4.9;2
1935;25.7;2
1935;25.4;2
1935;25.3;2
1935;25.5;2
1935;25;2
1871;73.7;2
1894;37.4;2
1875;60.8;2
1875;60.7;2
1861;79;2
1861;79.1;2
1837;49;2
1884;3.7;2
1884;3.1;2
1884;3.2;2
1884;3.3;2
1901;82.3;2
1901;82.8;2
1849;12.9;2
1849;12.3;2
1849;12.8;2
1868;25.7;2
1868;25;2
1751;28.8;2
1822;90.3;2
1913;33.4;2
1913;33;2
1913;33.2;2
1913;33.6;2
1913;33.3;2
1913;33.7;2
1913;33.9;2
1704;29.7;2
1847;36.7;2
1847;36.8;2
1847;36.1;2
1847;36.9;2
1798;24.2;2
1898;104.3;2
1664;11.2;2
1664;11.3;2
1785;24;2
1858;117;2
1897;71.3;2
1897;71.6;2
1821;51.5;2
1821;51.3;2
1901;70.9;2
1906;14.2;2
1906;14.8;2
1906;14.4;2
1906;14.6;2
1906;14.5;2
1906;14.1;2
1808;4.2;2
1808;4.8;2
1808;4.3;2
1808;4.6;2
1808;4;2
1904;13.9;2
1883;46.8;2
1883;46.7;2
1906;53.2;2
1811;9.2;2
1811;9;2
1811;9.6;2
1811;9.3;2
1684;52.1;2
1749;34.8;2
1915;69.9;2
1736;19.1;2
1736;19.2;2
1736;19.3;2
1843;25.7;2
1843;25.3;2
1843;25.4;2
1838;82.6;2
1840;18.5;2
1840;18;2
1840;18.7;2
1828;24.8;2
1840;18.9;2
1828;24.3;2
1840;18.6;2
1840;18.1;2
1828;24.5;2
1880;66.7;2
1853;78.6;2
1800;27;2
1655;21.9;2
1655;21.8;2
1941;46.9;2
1840;33.3;2
1840;33.2;2
1811;83.1;2
1780;14.9;2
1780;14.4;2
1780;14.2;2
1780;14.5;2
1780;14.7;2
1780;14.6;2
1863;65.1;2
1752;70.8;2
1916;99.9;2
1685;13.8;2
1795;25.4;2
1928;109.7;2
1611;7.5;2
1830;8.9;2
1830;8.3;2
1830;8.4;2
1907;73.7;2
1775;16.3;2
1775;16.4;2
1775;16.5;2
1683;13.3;2
1857;56.4;2
1857;56.8;2
1857;56.6;2
1762;1.5;2
1848;13.9;2
1848;13.4;2
1848;13.6;2
1892;13;2
1892;13.4;2
1921;97.1;2
1921;97.9;2
1863;71.3;2
1849;26.6;2
1849;26.7;2
1849;26.8;2
1849;26.1;2
1873;44.2;2
1901;19.1;2
1901;19.2;2
1901;19.4;2
1901;19.3;2
1793;43.7;2
1903;15.7;2
1903;15.2;2
1892;79.1;2
1930;89.6;2
1866;84.6;2
1891;63.5;2
1891;63.7;2
1869;38.3;2
1869;38.1;2
1869;38.5;2
1827;18.6;2
1827;18.1;2
1827;18.4;2
1812;5;2
1728;12.5;2
1829;8.8;2
1829;8.9;2
1829;8.7;2
1829;8.2;2
1705;10.3;2
1822;25.9;2
1822;25.1;2
1822;25.7;2
1822;25.8;2
1875;57.8;2
1846;57.6;2
1903;103.8;2
1716;46.1;2
1903;65.6;2
1780;7.8;2
1780;7.9;2
1904;56.1;2
1774;16.3;2
1774;16.5;2
1774;16.9;2
1923;48.3;2
1923;48;2
1751;17.6;2
1751;17.8;2
1751;17.1;2
1751;17.2;2
1861;30.6;2
1861;30.8;2
1861;30.7;2
1864;33.9;2
1864;33.3;2
1864;33;2
1864;33.1;2
1879;9.1;2
1879;9;2
1851;13.9;2
1851;13.1;2
1851;13.5;2
1812;40;2
1668;2.6;2
1884;55.3;2
1884;55.6;2
1825;49;2
1867;66.8;2
1908;28.8;2
1908;28.6;2
1908;28;2
1908;28.9;2
1749;70.7;2
1668;41.4;2
1844;26.9;2
1844;26.3;2
1848;58.4;2
1844;26.1;2
1825;64.8;2
1818;22.8;2
1818;22.9;2
1818;22.7;2
1837;42.6;2
1837;42.7;2
1737;4.9;2
1737;4.1;2
1732;34.8;2
1821;16.1;2
1821;16.6;2
1837;41.4;2
1837;41.7;2
1837;41;2
1837;41.2;2
1837;41.3;2
1837;41.5;2
1934;73.7;2
1934;73.4;2
1839;69.9;2
1796;10.6;2
1796;10.3;2
1796;10.8;2
1875;45.7;2
1875;45.5;2
1871;86.6;2
1898;69.4;2
1898;69.2;2
1938;26.3;2
1938;26.2;2
1938;26.1;2
1938;26.9;2
1914;60.9;2
1766;11.2;2
1766;11.1;2
1766;11.4;2
1766;11.5;2
1825;67.3;2
1705;4.8;2
1705;4.4;2
1819;64.9;2
1691;3.9;2
1691;3;2
1892;9.2;2
1892;9.1;2
1798;17.7;2
1798;17.8;2
1940;44.8;2
1940;44.9;2
1940;44.3;2
1820;80.3;2
1842;38.5;2
1842;38.6;2
1901;11.4;2
1777;4.8;2
1777;4;2
1884;15.5;2
1907;65.9;2
1715;31.9;2
1699;6.8;2
1757;34.5;2
1815;8.4;2
1898;95.1;2
1715;10.7;2
1715;10.6;2
1715;10.2;2
1715;10.4;2
1715;10.1;2
1730;12.2;2
1791;11.1;2
1791;11.6;2
1791;11.2;2
1861;11.5;2
1846;16;2
1846;16.1;2
1846;16.2;2
1907;49.5;2
1907;49.2;2
1696;18.8;2
1886;85.5;2
1934;61;2
1877;26.6;2
1877;26.3;2
1877;26.1;2
1920;42.2;2
1920;42.4;2
1920;42.3;2
1764;5.5;2
1764;5.7;2
1764;5.8;2
1764;5.4;2
1787;17.1;2
1925;61.1;2
1830;53;2
1865;48.6;2
1910;24.8;2
1910;24;2
1910;24.5;2
1785;36.1;2
1785;36;2
1893;19.7;2
1893;19.4;2
1893;19.1;2
1671;30.4;2
1916;17.3;2
1916;17.7;2
1862;35.9;2
1862;35.1;2
1862;35.3;2
1862;35.8;2
1862;35.4;2
1798;104.3;2
1907;76.2;2
1907;76.5;2
1928;91.3;2
1893;13.4;2
1893;13.5;2
1893;13.2;2
1893;13.1;2
1876;31.4;2
1822;33.2;2
1876;31.5;2
1822;33;2
1876;31.8;2
1876;31.9;2
1822;33.8;2
1736;15.1;2
1736;15.3;2
1736;15;2
1890;35.1;2
1890;35.6;2
1890;35.2;2
1890;35.7;2
1878;13.2;2
1755;9.3;2
1755;9.7;2
1761;2.7;2
1761;2.8;2
1761;2.5;2
1692;52.4;2
1761;2.3;2
1864;56.4;2
1882;12;2
1882;12.2;2
1903;62.6;2
1903;62.8;2
1910;76.8;2
1843;11.3;2
1843;11.7;2
1816;83.2;2
1697;7.7;2
1697;7;2
1894;67.2;2
1894;67.8;2
1894;67.3;2
1894;67.1;2
1739;12.9;2
1739;12.1;2
1739;12.2;2
1725;15.4;2
1870;74;2
1870;74.9;2
1837;92.2;2
1828;17.1;2
1828;17.7;2
1828;17.9;2
1828;17.8;2
1828;17;2
1828;17.2;2
1847;20.5;2
1847;20.6;2
1847;20.8;2
1847;20.4;2
1762;6.5;2
1762;6.7;2
1762;6.6;2
1815;49.3;2
1815;49.7;2
1723;17;2
1750;8.5;2
1750;8.4;2
1750;8.9;2
1855;90.1;2
1834;31.8;2
1834;31.1;2
1913;57.8;2
1913;57.5;2
1933;27.7;2
1933;27.5;2
1933;27.1;2
1933;27.3;2
1705;9.5;2
1738;6.9;2
1819;5;2
1694;2;2
1788;15.3;2
1895;45.9;2
1895;45.8;2
1895;45.2;2
1825;44.5;2
1825;44.9;2
1737;6.9;2
1737;6;2
1821;31.9;2
1821;31.2;2
1768;18.5;2
1768;18.6;2
1793;0.8;2
1828;43;2
1828;43.6;2
1828;43.5;2
1902;17.7;2
1902;17;2
1902;17.3;2
1816;38.1;2
1816;38.3;2
1816;38.8;2
1816;38.2;2
1816;38.5;2
1917;1.3;2
1917;1.1;2
1910;97.4;2
1910;97.2;2
1869;21.5;2
1869;21.4;2
1869;21.7;2
1937;84.1;2
1820;16;2
1820;16.5;2
1820;16.8;2
1921;31.6;2
1921;31.4;2
1921;31.9;2
1921;31;2
1921;31.8;2
1883;32.7;2
1883;32.2;2
1883;32.8;2
1883;32;2
1911;89.9;2
1898;22.6;2
1898;22.1;2
1931;60.9;2
1920;60.6;2
1920;60.9;2
1920;60;2
1920;60.2;2
1865;80.4;2
1865;80.3;2
1715;17.5;2
1876;28.3;2
1901;74.4;2
1719;12.5;2
1719;12.8;2
1846;15.8;2
1846;15.5;2
1846;15.4;2
1846;15.2;2
1837;25.9;2
1837;25.3;2
1808;10.9;2
1808;10.2;2
1808;10.4;2
1808;10;2
1930;57.9;2
1930;57;2
1784;41.5;2
1829;4.2;2
1791;33.5;2
1712;13.7;2
1712;13;2
1750;4.5;2
1750;4;2
1610;10.9;2
1789;3.5;2
1870;71.3;2
1757;5.1;2
1757;5.8;2
1757;5;2
1757;5.2;2
1757;5.9;2
1876;58.3;2
1876;58.5;2
1859;11.2;2
1859;11.5;2
1859;11.1;2
1859;11.8;2
1923;77.2;2
1718;19.4;2
1675;21.9;2
1675;21;2
1664;49.7;2
1790;51.3;2
1922;16.1;2
1837;21.8;2
1837;21.4;2
1837;21.1;2
1912;104.3;2
1791;27.8;2
1759;32.1;2
1896;54.5;2
1777;9.6;2
1777;9.7;2
1863;9.2;2
1841;48.5;2
1926;26.3;2
1926;26.1;2
1753;8.6;2
1753;8.9;2
1904;21.7;2
1904;21.1;2
1659;2.4;2
1659;2.6;2
1868;6.3;2
1763;23.2;2
1826;36;2
1826;36.3;2
1887;58.6;2
1887;58.4;2
1936;77.3;2
1887;61.1;2
1887;61;2
1887;61.2;2
1887;61.7;2
1700;6.5;2
1700;6.9;2
1855;112.6;2
1890;73.7;2
1926;17;2
1926;17.1;2
1933;19.7;2
1933;19.2;2
1754;9.2;2
1754;9.5;2
1860;32.2;2
1860;32.8;2
1860;32.3;2
1913;45.8;2
1913;45.4;2
1913;45.9;2
1864;62.7;2
1720;35.1;2
1873;37.2;2
1873;37.1;2
1873;37;2
1896;20.5;2
1896;20.3;2
1896;20.7;2
1896;20.2;2
1896;20.1;2
1896;20.4;2
1764;14;2
1764;14.3;2
1764;14.2;2
1940;6.7;2
1920;23.7;2
1920;23.6;2
1901;116.4;2
1687;7.4;2
1687;7.1;2
1687;7.7;2
1811;41.7;2
1646;54.2;2
1742;16;2
1742;16.3;2
1742;16.6;2
1742;16.1;2
1928;78.5;2
1816;6.3;2
1816;6.4;2
1670;14.2;2
1892;21.2;2
1892;21.5;2
1892;21.6;2
1892;21.8;2
1921;81.7;2
1881;55.1;2
1912;86.6;2
1912;86;2
1924;65.6;2
1866;29.9;2
1866;29.2;2
1866;29;2
1866;29.1;2
1866;29.7;2
1728;5.3;2
1728;5.1;2
1728;5.7;2
1728;5.5;2
1758;39.4;2
1835;45.8;2
1814;23.9;2
1814;23.3;2
1814;23.4;2
1835;45.5;2
1835;45.4;2
1883;6.7;2
1883;6.4;2
1812;38.6;2
1688;1.5;2
1891;2.1;2
1891;2;2
1891;2.2;2
1891;2.6;2
1896;104.3;2
1926;18.6;2
1926;18.5;2
1926;18.2;2
1764;19;2
1925;15.9;2
1925;15.5;2
1936;34.2;2
1936;34;2
1831;7.8;2
1918;113;2
1817;21.7;2
1817;21.9;2
1817;21.4;2
1817;21.1;2
1851;59.6;2
1908;25.2;2
1908;25;2
1908;25.6;2
1908;25.7;2
1839;34.9;2
1839;34.1;2
1839;34;2
1765;33.5;2
1819;22.4;2
1819;22.6;2
1911;52.2;2
1911;52;2
1911;52.9;2
1664;9.8;2
1664;9.6;2
1664;9.2;2
1816;49;2
1689;11.1;2
1689;11.5;2
1890;43.6;2
1890;43.8;2
1817;3.7;2
1817;3;2
1936;37;2
1936;37.7;2
1936;37.2;2
1867;13.8;2
1674;7.1;2
1867;13.1;2
1899;40.4;2
1899;40;2
1899;40.7;2
1766;41.4;2
1813;9.9;2
1847;11.9;2
1847;11.8;2
1847;11.3;2
1847;11.2;2
1789;47.2;2
1938;72.1;2
1737;2.2;2
1737;2.7;2
1737;2.9;2
1737;2.4;2
1898;79.1;2
1733;18.9;2
1800;19.8;2
1800;19.2;2
1912;13.6;2
1891;12;2
1891;12.6;2
1926;1.5;2
1926;1.1;2
1936;16.1;2
1936;16.4;2
1927;35.9;2
1927;35;2
1927;35.3;2
1819;39.4;2
1819;39.1;2
1819;39.6;2
1819;39.9;2
1819;39.7;2
1893;103.8;2
1916;28.4;2
1916;28.6;2
1916;28.1;2
1925;2;2
1925;2.2;2
1925;2.7;2
1821;40;2
1821;40.7;2
1894;13.2;2
1894;13.6;2
1931;1.3;2
1931;1.9;2
1931;1.1;2
1931;1.7;2
1831;31.8;2
1831;31.6;2
1831;31.2;2
1876;20.7;2
1876;20.4;2
1876;20.5;2
1876;20.8;2
1913;62.3;2
1753;3.8;2
1753;3.4;2
1753;3.9;2
1753;3.6;2
1859;6.4;2
1859;6.7;2
1940;17.7;2
1852;94.9;2
1845;24.9;2
1845;24.3;2
1882;50.2;2
1823;32.9;2
1775;22.6;2
1887;2.4;2
1887;2.2;2
1909;24.9;2
1909;24.1;2
1909;24.8;2
1909;24.7;2
1929;91.7;2
1929;91.4;2
1716;18;2
1862;16.8;2
1862;16.2;2
1862;16.4;2
1862;16;2
1913;54.7;2
1913;54.8;2
1855;15;2
1855;15.9;2
1856;33.9;2
1856;33.1;2
1856;33.5;2
1689;21;2
1833;19.7;2
1833;19.9;2
1833;19.6;2
1833;19.4;2
1833;19.2;2
1827;68.9;2
1830;69.6;2
1930;81;2
1789;17.6;2
1789;17.1;2
1848;30.2;2
1848;30.7;2
1848;30.3;2
1725;3.4;2
1725;3;2
1725;3.6;2
1718;7;2
1718;7.3;2
1718;7.5;2
1718;7.1;2
1665;10.3;2
1704;41.5;2
1866;27.6;2
1866;27.7;2
1866;27;2
1866;27.8;2
1866;27.5;2
1887;10.7;2
1887;10.3;2
1791;4.6;2
1781;55.7;2
1924;89.6;2
1924;89.5;2
1924;89.2;2
1849;85.8;2
1671;49.5;2
1809;13.4;2
1809;13.6;2
1903;22.2;2
1903;22.3;2
1708;8.2;2
1708;8.5;2
1708;8.7;2
1708;8.3;2
1708;8.9;2
1755;19.5;2
1755;19.6;2
1939;43.2;2
1939;43.6;2
1939;43.1;2
1817;27.1;2
1817;27.4;2
1722;8.4;2
1655;7.3;2
1655;7;2
1655;7.5;2
1886;44.8;2
1886;44.3;2
1868;65.8;2
1868;65.1;2
1779;9.8;2
1907;13.8;2
1826;59;2
1826;59.9;2
1826;59.6;2
1754;27.8;2
1813;4.3;2
1813;4.1;2
1939;89.1;2
1939;89.3;2
1734;3.4;2
1734;3.9;2
1919;70;2
1893;78.6;2
1662;9.6;2
1867;26.1;2
1867;26.2;2
1934;74.4;2
1867;26.9;2
1867;26.5;2
1931;30.3;2
1931;30.8;2
1931;30.7;2
1931;30.4;2
1894;15.1;2
1908;71.3;2
1905;7.8;2
1941;94.9;2
1888;30.2;2
1888;30.9;2
1888;30.3;2
1843;9.2;2
1720;6.9;2
1720;6.6;2
1720;6.3;2
1720;6.8;2
1808;13.4;2
1808;13.2;2
1808;13;2
1808;13.1;2
1808;13.6;2
1808;13.7;2
1808;13.8;2
1743;21;2
1933;61.3;2
1933;61.4;2
1845;40;2
1845;40.1;2
1897;27.5;2
1897;27.2;2
1865;77.2;2
1865;77.3;2
1902;73.7;2
1933;37;2
1933;37.4;2
1655;5.7;2
1872;36.7;2
1872;36.1;2
1872;36.3;2
1872;36.8;2
1901;56.2;2
1876;14.4;2
1903;91.9;2
1903;91.1;2
1909;37.2;2
1909;37.6;2
1884;49.9;2
1884;49.8;2
1884;49;2
1884;49.2;2
1857;96.9;2
1725;5.4;2
1725;5.5;2
1725;5.1;2
1725;5.8;2
1725;5.6;2
1725;5.9;2
1852;46.2;2
1852;46.6;2
1927;74.8;2
1736;27.4;2
1736;27;2
1736;27.6;2
1711;22.8;2
1888;19.1;2
1830;72.4;2
1832;11.3;2
1901;100.3;2
1688;10.9;2
1688;10;2
1688;10.6;2
1838;64.5;2
1742;17.5;2
1742;17.2;2
1927;99.3;2
1857;26.3;2
1857;26.4;2
1857;26.9;2
1857;26.5;2
1829;80;2
1822;31.6;2
1822;31.4;2
1822;31.7;2
1926;64.4;2
1732;17.7;2
1732;17.3;2
1848;73.8;2
1854;14;2
1900;104.3;2
1936;46.4;2
1936;46.9;2
1936;46.8;2
1919;68.4;2
1887;52.8;2
1879;52.6;2
1879;52.5;2
1775;24.6;2
1775;24.3;2
1923;44.4;2
1923;44.3;2
1919;45.2;2
1919;45.7;2
1919;45.1;2
1929;15.8;2
1929;15.5;2
1929;15.2;2
1929;15.7;2
1913;28.5;2
1913;28;2
1913;28.3;2
1913;28.7;2
1913;28.1;2
1913;28.4;2
1913;28.8;2
1767;7.3;2
1893;56.2;2
1808;57.7;2
1899;55.8;2
1859;58.9;2
1885;12.6;2
1885;12.8;2
1867;31.9;2
1787;15.4;2
1924;55.8;2
1924;55.3;2
1924;55.4;2
1710;21;2
1713;9.9;2
1713;9.7;2
1885;63.1;2
1883;77.5;2
1940;75.4;2
1868;11.1;2
1849;79.4;2
1844;105.4;2
1744;28.8;2
1919;58.8;2
1919;58.7;2
1919;58.2;2
1919;58.4;2
1757;26.8;2
1844;38;2
1886;38.9;2
1684;9.7;2
1684;9.3;2
1684;9.1;2
1762;35.6;2
1916;105.4;2
1927;27.8;2
1920;34.3;2
1927;27.1;2
1920;34;2
1920;34.5;2
1927;27.4;2
1920;34.8;2
1920;34.7;2
1920;34.4;2
1686;21;2
1921;21.1;2
1921;21.7;2
1838;29.6;2
1838;29.1;2
1905;74.5;2
1822;51.2;2
1822;51.1;2
1822;51.3;2
1822;51.4;2
1729;1.1;2
1674;34.8;2
1831;29.3;2
1831;29.7;2
1831;29.2;2
1831;29.4;2
1831;29.6;2
1872;67;2
1872;67.8;2
1882;63.1;2
1756;3.2;2
1756;3.6;2
1940;51;2
1940;51.4;2
1940;51.1;2
1939;12.9;2
1939;12.1;2
1907;1.3;2
1907;1.8;2
1907;1.5;2
1745;15.3;2
1913;18.5;2
1913;18.2;2
1913;18.9;2
1913;18.4;2
1876;69.4;2
1876;69;2
1913;60.3;2
1913;60.4;2
1865;46.7;2
1865;46.3;2
1913;75.3;2
1875;67.2;2
1862;37.8;2
1829;90.1;2
1898;34.6;2
1898;34.5;2
1898;34.2;2
1893;53.5;2
1893;53.4;2
1763;19.6;2
1864;6.4;2
1864;6;2
1841;65.4;2
1932;93.9;2
1932;93.1;2
1932;93;2
1703;34.7;2
1835;93.3;2
1764;7.4;2
1764;7.8;2
1764;7;2
1764;7.9;2
1912;26.9;2
1912;26.3;2
1803;14.7;2
1818;33.3;2
1818;33.6;2
1746;32.9;2
1707;13.9;2
1707;13.8;2
1929;28.3;2
1845;56.3;2
1934;15.5;2
1934;15.1;2
1934;15.2;2
1934;15.9;2
1934;15.7;2
1793;4.3;2
1793;4.9;2
1793;4.6;2
1793;4;2
1903;35;2
1903;35.9;2
1903;35.4;2
1745;53.6;2
1791;3.4;2
1791;3.9;2
1791;3.7;2
1791;3.3;2
1791;3;2
1791;3.8;2
1791;3.5;2
1887;3.2;2
1887;3.8;2
1931;39.4;2
1931;39.5;2
1931;39.6;2
1900;74.8;2
1900;74.5;2
1895;51;2
1811;10.7;2
1811;10;2
1878;14.7;2
1878;14.4;2
1878;14.6;2
1902;14.4;2
1902;14.2;2
1902;14;2
1931;89.6;2
1670;54.2;2
1837;9.9;2
1837;9.6;2
1837;9.2;2
1829;44.4;2
1829;44.9;2
1941;26.4;2
1872;70.7;2
1872;70;2
1765;5.3;2
1765;5;2
1765;5.4;2
1765;5.9;2
1765;5.8;2
1912;45.1;2
1912;45.8;2
1912;45.4;2
1912;45.5;2
1786;30.9;2
1683;27.1;2
1834;4.1;2
1890;5.6;2
1632;25.7;2
1915;41.6;2
1682;24.3;2
1889;36.4;2
1889;36.7;2
1889;36.3;2
1889;36.1;2
1887;90.1;2
1887;90;2
1902;53.3;2
1902;53.1;2
1839;16.7;2
1918;46.3;2
1918;46.5;2
1891;18.5;2
1891;18.4;2
1891;18;2
1673;7.1;2
1823;101.8;2
1935;19.1;2
1935;19.5;2
1935;19.8;2
1935;19.9;2
1737;10.2;2
1737;10.1;2
1787;1.6;2
1787;1.5;2
1924;11.6;2
1924;11.3;2
1924;11.5;2
1718;47.7;2
1843;52.5;2
1843;52.6;2
1935;0.9;2
1876;34.6;2
1768;22.7;2
1697;4.9;2
1876;34;2
1768;22.1;2
1876;34.1;2
1768;22.4;2
1910;61.6;2
1876;62.7;2
1876;62.6;2
1876;62.3;2
1780;10.6;2
1916;42.6;2
1850;37.5;2
1850;37.6;2
1850;37.2;2
1916;42.3;2
1936;3.7;2
1936;3.2;2
1805;14.3;2
1805;14.1;2
1805;14.6;2
1805;14;2
1809;4.8;2
1782;15.4;2
1654;5.9;2
1903;14.9;2
1903;14.4;2
1903;14.1;2
1903;14.5;2
1917;30.9;2
1917;30.1;2
1917;30;2
1941;86.8;2
1941;86.3;2
1853;17.3;2
1908;73.7;2
1908;73;2
1790;30;2
1884;40.1;2
1836;75.3;2
1925;42.5;2
1836;75.9;2
1925;42.8;2
1925;42.1;2
1925;42.9;2
1852;31.4;2
1852;31.2;2
1852;31.7;2
1730;68.4;2
1937;35.8;2
1937;35;2
1899;59.3;2
1899;59.8;2
1899;59.9;2
1849;3.4;2
1849;3.2;2
1925;38.9;2
1925;38;2
1845;71;2
1870;30.4;2
1850;1.5;2
1850;1.3;2
1848;25.9;2
1848;25.4;2
1848;25.2;2
1848;25.6;2
1818;45.8;2
1818;45.7;2
1818;45.5;2
1864;67.9;2
1864;67.8;2
1919;2.1;2
1919;2.2;2
1919;2.9;2
1825;48.2;2
1656;4.9;2
1656;4.8;2
1817;55.1;2
1817;55.2;2
1880;19.5;2
1880;19.1;2
1880;19.4;2
1880;19.2;2
1894;48.7;2
1894;48.2;2
1876;73.8;2
1864;57.1;2
1905;79;2
1864;57.2;2
1817;52.9;2
1817;52;2
1892;89.2;2
1690;16.3;2
1690;16.1;2
1707;5.7;2
1707;5.8;2
1707;5.5;2
1717;5.7;2
1717;5.8;2
1717;5.9;2
1917;49.3;2
1917;49;2
1917;49.1;2
1917;49.7;2
1826;69.1;2
1826;69.6;2
1927;47.3;2
1695;32.1;2
1941;1.7;2
1830;16.3;2
1830;16.2;2
1830;16.5;2
1830;16.7;2
1846;26.3;2
1846;26;2
1817;33.6;2
1817;33.7;2
1817;33.5;2
1817;33.3;2
1817;33.8;2
1832;44.9;2
1835;47.1;2
1835;47;2
1835;47.3;2
1770;9.1;2
1770;9.8;2
1770;9.5;2
1770;9.9;2
1770;9.3;2
1653;41.5;2
1844;11.1;2
1814;28;2
1738;13.3;2
1738;13.5;2
1736;6.2;2
1848;6.8;2
1876;87.7;2
1801;30.4;2
1667;4.6;2
1667;4.9;2
1667;4;2
1667;4.8;2
1667;4.4;2
1823;89.2;2
1933;103.8;2
1805;11.6;2
1815;23.1;2
1815;23.2;2
1815;23.8;2
1845;59.3;2
1817;1.5;2
1817;1.6;2
1659;6;2
1659;6.6;2
1881;6.4;2
1895;44.9;2
1835;59.2;2
1735;26.7;2
1735;26.3;2
1884;54.9;2
1872;55;2
1872;55.3;2
1827;47.8;2
1873;29.5;2
1873;29.7;2
1873;29.4;2
1873;29.3;2
1893;64.2;2
1887;73.5;2
1908;35.5;2
1908;35.6;2
1908;35;2
1908;35.8;2
1917;43.4;2
1917;43;2
